No,tensorflow_elapsed,torch_elapsed,mindspore_elapsed,tensorflow_fps,torch_fps,mindspore_fps,complexity,diff_tf_torch_max,diff_torch_mindspore_max,diff_tf_mindspore_max,fitness,channels,model,fail_time
849,0.06393491476774216,0.012570125050842762,0.018344211392104626,15.640906125123074,79.55370340034565,54.5131092651059,16,6.4373016e-05,1.6212463e-05,8.058548e-05,0.1386360217013808,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:4  from:4 to:9 operator:-1  from:6 to:7 operator:4  from:7 to:12 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:14  from:12 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:8 operator:-1  from:8 to:2 operator:-1  ,0
850,0.07922196853905916,0.005616616457700729,0.009903504513204098,12.622761317865582,178.04313460445354,100.97435697300129,23,2.1457672e-05,3.8146973e-06,2.0503998e-05,0.06201353266582394,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:6 to:7 operator:4  from:7 to:15 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:13  from:11 to:4 operator:-1  from:4 to:12 operator:-1  from:12 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:14  from:15 to:16 operator:-1  from:16 to:17 operator:-1  from:17 to:8 operator:-1  from:8 to:2 operator:-1  ,0
851,0.10678460728377104,0.05644369777292013,0.021881915628910065,9.364645574268815,17.716769798164567,45.699838028751685,37,2.6226044e-05,4.7683716e-06,2.3841858e-05,0.069582221972613,0:1 1:4 2:8 3:1 4:2 5:4 6:1 7:2 8:4 9:1 10:1 11:2 12:2 13:2 14:4 15:1 16:1 17:2 18:2 19:4 20:4 21:2 22:2 23:2 24:2 25:2 26:4 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:6 to:15 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:-1  from:10 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:12 operator:-1  from:12 to:14 operator:9  from:12 to:21 operator:-1  from:15 to:16 operator:-1  from:15 to:17 operator:-1  from:16 to:17 operator:-1  from:17 to:7 operator:-1  from:7 to:18 operator:-1  from:18 to:24 operator:-1  from:21 to:22 operator:-1  from:22 to:23 operator:-1  from:23 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:14  from:24 to:25 operator:13  from:24 to:26 operator:5  from:25 to:26 operator:-1  from:26 to:19 operator:-1  from:19 to:20 operator:-1  from:20 to:8 operator:-1  from:8 to:2 operator:-1  ,0
852,0.0441184863448143,0.0019672689959406853,0.007437466643750668,22.666235468378446,508.3188938896645,134.45438452355953,11,1.2397766e-05,1.9073486e-06,1.2397766e-05,0.05648423350171336,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:14  from:3 to:4 operator:-1  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
853,0.11025975458323956,0.05516681354492903,0.023776711896061897,9.069492343600851,18.126839955792963,42.05796009016825,24,1.1920929e-07,1.1920929e-07,1.1920929e-07,0.02493632301998522,0:1 1:2 2:8 3:1 4:1 5:2 6:1 7:2 8:4 9:2 10:2 11:4 12:1 13:1 14:2 15:1 16:1 17:2 18:2 19:2 20:4 21:2 22:2 23:4 24:2 25:2 26:2 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:4  from:4 to:12 operator:-1  from:6 to:15 operator:-1  from:12 to:13 operator:-1  from:12 to:14 operator:9  from:13 to:14 operator:-1  from:14 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:10 operator:4  from:10 to:21 operator:-1  from:15 to:16 operator:-1  from:15 to:17 operator:9  from:16 to:17 operator:-1  from:17 to:7 operator:-1  from:7 to:18 operator:-1  from:18 to:19 operator:-1  from:18 to:24 operator:-1  from:19 to:20 operator:-1  from:21 to:22 operator:-1  from:21 to:23 operator:9  from:22 to:23 operator:-1  from:23 to:11 operator:-1  from:11 to:2 operator:-1  from:24 to:25 operator:-1  from:25 to:26 operator:-1  from:26 to:20 operator:-1  from:20 to:8 operator:-1  from:8 to:2 operator:-1  ,0
854,0.04571230057626963,0.002278212457895279,0.005288480781018734,21.875949960810427,438.94062493357075,189.09022106862366,11,1.66893e-05,3.33786e-06,1.6212463e-05,0.06479354019072912,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:14  from:3 to:4 operator:-1  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
855,0.0685210358351469,0.008228892460465431,0.009160459972918034,14.59405842033497,121.52303664245959,109.16482392329623,17,4.029274e-05,2.861023e-06,3.7670135e-05,0.06966365154494869,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 15:1 16:1 17:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:4  from:4 to:9 operator:-1  from:6 to:12 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:14  from:12 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:7 operator:-1  from:7 to:15 operator:-1  from:15 to:16 operator:-1  from:16 to:17 operator:-1  from:17 to:8 operator:-1  from:8 to:2 operator:-1  ,0
856,0.10381749365478754,0.041864899918437004,0.02900142315775156,9.632288016171781,23.886358308469458,34.48106648286044,28,6.723404e-05,1.1444092e-05,7.390976e-05,0.12232066987235031,0:1 1:2 2:6 3:1 4:1 5:2 6:1 7:2 8:4 9:1 10:2 11:2 12:1 13:1 14:2 15:2 16:4 17:4 18:1 19:1 20:2 21:2 22:2 23:4 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:4  from:4 to:9 operator:-1  from:6 to:12 operator:-1  from:9 to:18 operator:-1  from:12 to:13 operator:-1  from:12 to:14 operator:-1  from:13 to:14 operator:-1  from:14 to:7 operator:-1  from:7 to:15 operator:-1  from:15 to:21 operator:-1  from:18 to:19 operator:13  from:18 to:20 operator:5  from:19 to:20 operator:-1  from:20 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:14  from:21 to:22 operator:13  from:21 to:23 operator:5  from:22 to:23 operator:-1  from:23 to:16 operator:-1  from:16 to:17 operator:-1  from:17 to:8 operator:-1  from:8 to:2 operator:-1  ,0
857,0.03278842754662037,0.002882472239434719,0.008451887406408787,30.498565342242948,346.92441658904227,118.31676783125779,4,2.2888184e-05,3.8146973e-06,1.9550323e-05,0.06707573196668315,0:1 1:1 2:2 ,from:0 to:1 operator:-1  from:0 to:2 operator:8  from:1 to:2 operator:14  ,0
858,0.050617894157767296,0.0031619053333997726,0.007714641280472279,19.755859397926976,316.2650030779925,129.62365502738987,11,2.2411346e-05,2.3841858e-06,2.3841858e-05,0.06016244847527269,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:14  from:3 to:4 operator:-1  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:9 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
